,img_path,species,ct_site
34387,nepal19_crops/2019_NP19_000545_box1_chital.jpg,chital,NP19
34388,nepal19_crops/2019_NP19_001554_box0_chital.jpg,chital,NP19
34389,nepal19_crops/2019_NP19_000788_box0_chital.jpg,chital,NP19
34390,nepal19_crops/2019_NP19_001539_box0_chital.jpg,chital,NP19
34391,nepal19_crops/2019_NP19_001537_box0_chital.jpg,chital,NP19
34392,nepal19_crops/2019_NP19_001676_box1_chital.jpg,chital,NP19
34394,nepal19_crops/2019_NP19_001667_box0_chital.jpg,chital,NP19
34395,nepal19_crops/2019_NP19_002268_box0_barking_deer.jpg,barking_deer,NP19
34396,nepal19_crops/2019_NP19_001925_box0_chital.jpg,chital,NP19
34397,nepal19_crops/2019_NP19_001397_box2_chital.jpg,chital,NP19
34398,nepal19_crops/2019_NP19_000230_box0_chital.jpg,chital,NP19
34399,nepal19_crops/2019_NP19_002231_box0_chital.jpg,chital,NP19
34400,nepal19_crops/2019_NP19_001965_box0_chital.jpg,chital,NP19
34401,nepal19_crops/2019_NP19_001827_box0_chital.jpg,chital,NP19
34402,nepal19_crops/2019_NP19_002089_box0_chital.jpg,chital,NP19
34403,nepal19_crops/2019_NP19_002173_box0_chital.jpg,chital,NP19
34404,nepal19_crops/2019_NP19_001200_box1_chital.jpg,chital,NP19
34405,nepal19_crops/2019_NP19_040056_box0_chital.jpg,chital,NP19
34406,nepal19_crops/2019_NP19_001525_box0_chital.jpg,chital,NP19
34407,nepal19_crops/2019_NP19_002300_box0_chital.jpg,chital,NP19
34408,nepal19_crops/2019_NP19_001406_box0_chital.jpg,chital,NP19
34409,nepal19_crops/2019_NP19_001411_box0_chital.jpg,chital,NP19
34410,nepal19_crops/2019_NP19_001580_box0_chital.jpg,chital,NP19
34411,nepal19_crops/2019_NP19_001679_box0_chital.jpg,chital,NP19
34412,nepal19_crops/2019_NP19_040163_box0_chital.jpg,chital,NP19
34413,nepal19_crops/2019_NP19_001686_box0_grey_langur.jpg,grey_langur,NP19
34414,nepal19_crops/2019_NP19_002053_box1_chital.jpg,chital,NP19
34415,nepal19_crops/2019_NP19_001823_box1_chital.jpg,chital,NP19
34416,nepal19_crops/2019_NP19_002266_box0_jackal.jpg,jackal,NP19
34417,nepal19_crops/2019_NP19_002185_box0_chital.jpg,chital,NP19
34418,nepal19_crops/2019_NP19_002003_box0_chital.jpg,chital,NP19
34419,nepal19_crops/2019_NP19_001703_box0_chital.jpg,chital,NP19
34420,nepal19_crops/2019_NP19_001732_box0_chital.jpg,chital,NP19
34421,nepal19_crops/2019_NP19_041178_box0_chital.jpg,chital,NP19
34422,nepal19_crops/2019_NP19_002300_box1_chital.jpg,chital,NP19
34423,nepal19_crops/2019_NP19_002118_box0_chital.jpg,chital,NP19
34424,nepal19_crops/2019_NP19_001406_box1_chital.jpg,chital,NP19
34425,nepal19_crops/2019_NP19_001411_box1_chital.jpg,chital,NP19
34426,nepal19_crops/2019_NP19_001735_box0_chital.jpg,chital,NP19
34427,nepal19_crops/2019_NP19_002069_box1_chital.jpg,chital,NP19
34428,nepal19_crops/2019_NP19_002296_box0_chital.jpg,chital,NP19
34429,nepal19_crops/2019_NP19_001655_box0_chital.jpg,chital,NP19
34430,nepal19_crops/2019_NP19_001200_box0_chital.jpg,chital,NP19
34431,nepal19_crops/2019_NP19_002014_box0_chital.jpg,chital,NP19
34432,nepal19_crops/2019_NP19_001925_box1_chital.jpg,chital,NP19
34433,nepal19_crops/2019_NP19_000147_box0_grey_langur.jpg,grey_langur,NP19
34434,nepal19_crops/2019_NP20_002314_box0_chital.jpg,chital,NP20
34435,nepal19_crops/2019_NP20_002168_box1_chital.jpg,chital,NP20
34436,nepal19_crops/2019_NP20_001410_box1_chital.jpg,chital,NP20
34437,nepal19_crops/2019_NP20_002340_box1_chital.jpg,chital,NP20
34438,nepal19_crops/2019_NP20_001615_box0_chital.jpg,chital,NP20
34439,nepal19_crops/2019_NP20_001821_box1_chital.jpg,chital,NP20
34440,nepal19_crops/2019_NP20_040361_box0_chital.jpg,chital,NP20
34441,nepal19_crops/2019_NP20_001600_box0_chital.jpg,chital,NP20
34442,nepal19_crops/2019_NP20_001515_box0_chital.jpg,chital,NP20
34443,nepal19_crops/2019_NP20_040441_box0_chital.jpg,chital,NP20
34444,nepal19_crops/2019_NP20_001957_box0_chital.jpg,chital,NP20
34445,nepal19_crops/2019_NP20_001729_box0_chital.jpg,chital,NP20
34446,nepal19_crops/2019_NP20_001456_box3_chital.jpg,chital,NP20
34447,nepal19_crops/2019_NP20_001481_box0_chital.jpg,chital,NP20
34448,nepal19_crops/2019_NP20_001898_box2_chital.jpg,chital,NP20
34449,nepal19_crops/2019_NP20_001456_box1_chital.jpg,chital,NP20
34450,nepal19_crops/2019_NP20_002207_box0_chital.jpg,chital,NP20
34451,nepal19_crops/2019_NP20_002273_box0_chital.jpg,chital,NP20
34452,nepal19_crops/2019_NP20_002196_box0_chital.jpg,chital,NP20
34453,nepal19_crops/2019_NP20_040102_box0_chital.jpg,chital,NP20
34454,nepal19_crops/2019_NP20_002200_box0_chital.jpg,chital,NP20
34455,nepal19_crops/2019_NP20_040265_box0_grey_langur.jpg,grey_langur,NP20
34456,nepal19_crops/2019_NP20_002403_box0_chital.jpg,chital,NP20
34457,nepal19_crops/2019_NP20_000661_box0_chital.jpg,chital,NP20
34458,nepal19_crops/2019_NP20_001515_box1_chital.jpg,chital,NP20
34459,nepal19_crops/2019_NP20_001613_box0_chital.jpg,chital,NP20
34460,nepal19_crops/2019_NP20_002020_box0_chital.jpg,chital,NP20
34461,nepal19_crops/2019_NP20_002085_box1_chital.jpg,chital,NP20
34462,nepal19_crops/2019_NP20_002407_box0_chital.jpg,chital,NP20
34463,nepal19_crops/2019_NP20_001393_box0_chital.jpg,chital,NP20
34464,nepal19_crops/2019_NP20_001456_box4_chital.jpg,chital,NP20
34466,nepal19_crops/2019_NP20_001552_box1_chital.jpg,chital,NP20
34467,nepal19_crops/2019_NP20_000236_box2_chital.jpg,chital,NP20
34468,nepal19_crops/2019_NP20_000891_box0_chital.jpg,chital,NP20
34469,nepal19_crops/2019_NP20_000565_box0_chital.jpg,chital,NP20
34470,nepal19_crops/2019_NP20_001898_box1_chital.jpg,chital,NP20
34471,nepal19_crops/2019_NP20_002315_box1_chital.jpg,chital,NP20
34472,nepal19_crops/2019_NP20_002340_box0_chital.jpg,chital,NP20
34473,nepal19_crops/2019_NP20_001798_box1_chital.jpg,chital,NP20
34474,nepal19_crops/2019_NP20_001523_box0_chital.jpg,chital,NP20
34475,nepal19_crops/2019_NP20_001456_box2_chital.jpg,chital,NP20
34476,nepal19_crops/2019_NP20_002065_box0_chital.jpg,chital,NP20
34477,nepal19_crops/2019_NP20_001564_box0_chital.jpg,chital,NP20
34478,nepal19_crops/2019_NP20_001898_box0_chital.jpg,chital,NP20
34479,nepal19_crops/2019_NP20_001552_box0_chital.jpg,chital,NP20
34480,nepal19_crops/2019_NP20_001456_box0_chital.jpg,chital,NP20
34481,nepal19_crops/2019_NP20_001666_box0_chital.jpg,chital,NP20
34482,nepal19_crops/2019_NP20_001857_box0_chital.jpg,chital,NP20
34483,nepal19_crops/2019_NP20_001997_box0_chital.jpg,chital,NP20
34484,nepal19_crops/2019_NP20_002207_box2_chital.jpg,chital,NP20
34485,nepal19_crops/2019_NP20_002214_box0_chital.jpg,chital,NP20
34486,nepal19_crops/2019_NP20_040132_box0_chital.jpg,chital,NP20
34487,nepal19_crops/2019_NP20_001416_box0_chital.jpg,chital,NP20
34488,nepal19_crops/2019_NP20_002314_box1_chital.jpg,chital,NP20
34489,nepal19_crops/2019_NP20_002232_box1_chital.jpg,chital,NP20
34490,nepal19_crops/2019_NP20_002201_box0_chital.jpg,chital,NP20
34491,nepal19_crops/2019_NP20_002207_box1_chital.jpg,chital,NP20
34492,nepal19_crops/2019_NP20_001851_box0_chital.jpg,chital,NP20
34493,nepal19_crops/2019_NP20_040236_box0_tiger.jpg,tiger,NP20
34494,nepal19_crops/2019_NP20_001433_box0_chital.jpg,chital,NP20
34495,nepal19_crops/2019_NP20_002124_box0_chital.jpg,chital,NP20
34496,nepal19_crops/2019_NP20_001595_box0_chital.jpg,chital,NP20
34497,nepal19_crops/2019_NP20_001745_box0_chital.jpg,chital,NP20
34498,nepal19_crops/2019_NP20_001696_box0_chital.jpg,chital,NP20
34499,nepal19_crops/2019_NP20_040300_box0_chital.jpg,chital,NP20
34500,nepal19_crops/2019_NP20_002315_box0_chital.jpg,chital,NP20
34501,nepal19_crops/2019_NP20_002093_box0_chital.jpg,chital,NP20
34502,nepal19_crops/2019_NP20_001788_box0_chital.jpg,chital,NP20
34503,nepal19_crops/2019_NP20_001422_box0_chital.jpg,chital,NP20
34504,nepal19_crops/2019_NP20_001798_box0_chital.jpg,chital,NP20
34505,nepal19_crops/2019_NP20_001810_box0_chital.jpg,chital,NP20
34506,nepal19_crops/2019_NP20_001817_box0_chital.jpg,chital,NP20
34507,nepal19_crops/2019_NP20_002213_box0_chital.jpg,chital,NP20
34508,nepal19_crops/2019_NP20_040229_box0_chital.jpg,chital,NP20
34509,nepal19_crops/2019_NP20_040256_box1_chital.jpg,chital,NP20
34510,nepal19_crops/2019_NP20_000811_box2_chital.jpg,chital,NP20
34511,nepal19_crops/2019_NP20_001821_box0_chital.jpg,chital,NP20
34512,nepal19_crops/2019_NP20_040270_box0_chital.jpg,chital,NP20
34513,nepal19_crops/2019_NP20_001485_box0_chital.jpg,chital,NP20
34514,nepal19_crops/2019_NP20_001426_box0_chital.jpg,chital,NP20
34515,nepal19_crops/2019_NP20_001410_box0_chital.jpg,chital,NP20
34516,nepal19_crops/2019_NP20_002065_box2_chital.jpg,chital,NP20
34517,nepal19_crops/2019_NP20_002234_box0_chital.jpg,chital,NP20
34518,nepal19_crops/2019_NP20_002232_box2_chital.jpg,chital,NP20
34519,nepal19_crops/2019_NP20_001552_box2_chital.jpg,chital,NP20
34520,nepal19_crops/2019_NP20_040256_box0_chital.jpg,chital,NP20
34521,nepal19_crops/2019_NP20_001578_box0_chital.jpg,chital,NP20
34522,nepal19_crops/2019_NP20_000236_box1_chital.jpg,chital,NP20
34523,nepal19_crops/2019_NP20_001627_box0_chital.jpg,chital,NP20
34524,nepal19_crops/2019_NP20_040105_box0_chital.jpg,chital,NP20
34525,nepal19_crops/2019_NP20_001944_box0_chital.jpg,chital,NP20
34526,nepal19_crops/2019_NP20_002034_box0_chital.jpg,chital,NP20
34527,nepal19_crops/2019_NP20_001504_box0_wild_boar.jpg,wild_boar,NP20
34528,nepal19_crops/2019_NP20_001485_box1_chital.jpg,chital,NP20
34529,nepal19_crops/2019_NP20_001512_box0_chital.jpg,chital,NP20
34530,nepal19_crops/2019_NP20_040036_box0_chital.jpg,chital,NP20
34531,nepal19_crops/2019_NP20_040367_box0_chital.jpg,chital,NP20
34532,nepal19_crops/2019_NP20_002310_box0_chital.jpg,chital,NP20
34533,nepal19_crops/2019_NP20_040292_box0_chital.jpg,chital,NP20
34534,nepal19_crops/2019_NP20_001874_box0_chital.jpg,chital,NP20
34535,nepal19_crops/2019_NP20_001856_box0_chital.jpg,chital,NP20
34536,nepal19_crops/2019_NP20_000276_box0_chital.jpg,chital,NP20
34537,nepal19_crops/2019_NP20_040255_box0_sambar.jpg,sambar,NP20
34538,nepal19_crops/2019_NP20_001648_box0_chital.jpg,chital,NP20
34539,nepal19_crops/2019_NP20_040034_box0_chital.jpg,chital,NP20
34540,nepal19_crops/2019_NP20_040267_box0_chital.jpg,chital,NP20
34541,nepal19_crops/2019_NP20_002387_box0_chital.jpg,chital,NP20
34542,nepal19_crops/2019_NP20_002155_box0_chital.jpg,chital,NP20
34543,nepal19_crops/2019_NP20_001570_box0_chital.jpg,chital,NP20
34544,nepal19_crops/2019_NP20_001567_box0_chital.jpg,chital,NP20
34545,nepal19_crops/2019_NP20_001495_box0_chital.jpg,chital,NP20
34546,nepal19_crops/2019_NP20_001578_box1_chital.jpg,chital,NP20
34547,nepal19_crops/2019_NP20_040098_box1_chital.jpg,chital,NP20
34548,nepal19_crops/2019_NP20_040244_box1_sambar.jpg,sambar,NP20
34549,nepal19_crops/2019_NP20_001989_box0_chital.jpg,chital,NP20
34550,nepal19_crops/2019_NP20_002020_box1_chital.jpg,chital,NP20
34551,nepal19_crops/2019_NP20_002340_box2_chital.jpg,chital,NP20
34552,nepal19_crops/2019_NP20_000341_box0_chital.jpg,chital,NP20
34553,nepal19_crops/2019_NP20_001641_box2_chital.jpg,chital,NP20
34554,nepal19_crops/2019_NP20_001492_box0_chital.jpg,chital,NP20
34555,nepal19_crops/2019_NP20_002301_box0_chital.jpg,chital,NP20
34556,nepal19_crops/2019_NP20_002171_box1_chital.jpg,chital,NP20
34557,nepal19_crops/2019_NP20_002232_box0_chital.jpg,chital,NP20
34558,nepal19_crops/2019_NP20_040098_box0_chital.jpg,chital,NP20
34559,nepal19_crops/2019_NP20_001540_box0_chital.jpg,chital,NP20
34560,nepal19_crops/2019_NP20_040242_box0_chital.jpg,chital,NP20
34561,nepal19_crops/2019_NP20_000236_box0_chital.jpg,chital,NP20
34562,nepal19_crops/2019_NP20_000276_box2_chital.jpg,chital,NP20
34563,nepal19_crops/2019_NP20_001993_box0_chital.jpg,chital,NP20
34564,nepal19_crops/2019_NP20_001942_box0_chital.jpg,chital,NP20
34565,nepal19_crops/2019_NP20_001387_box0_chital.jpg,chital,NP20
34566,nepal19_crops/2019_NP20_002141_box0_chital.jpg,chital,NP20
34567,nepal19_crops/2019_NP20_001663_box0_chital.jpg,chital,NP20
34568,nepal19_crops/2019_NP20_001633_box0_chital.jpg,chital,NP20
34569,nepal19_crops/2019_NP20_002400_box0_chital.jpg,chital,NP20
34570,nepal19_crops/2019_NP20_002302_box0_chital.jpg,chital,NP20
34572,nepal19_crops/2019_NP20_001756_box0_chital.jpg,chital,NP20
34573,nepal19_crops/2019_NP20_040237_box0_tiger.jpg,tiger,NP20
34574,nepal19_crops/2019_NP20_001935_box0_chital.jpg,chital,NP20
34575,nepal19_crops/2019_NP20_040238_box0_tiger.jpg,tiger,NP20
34576,nepal19_crops/2019_NP20_001871_box0_chital.jpg,chital,NP20
34577,nepal19_crops/2019_NP20_001871_box1_chital.jpg,chital,NP20
34578,nepal19_crops/2019_NP20_040241_box0_chital.jpg,chital,NP20
34579,nepal19_crops/2019_NP20_040042_box0_chital.jpg,chital,NP20
34580,nepal19_crops/2019_NP20_001528_box0_chital.jpg,chital,NP20
34581,nepal19_crops/2019_NP20_040075_box1_chital.jpg,chital,NP20
34582,nepal19_crops/2019_NP20_001561_box0_chital.jpg,chital,NP20
34583,nepal19_crops/2019_NP20_002420_box0_chital.jpg,chital,NP20
34584,nepal19_crops/2019_NP20_002102_box0_chital.jpg,chital,NP20
34585,nepal19_crops/2019_NP20_002065_box1_chital.jpg,chital,NP20
34586,nepal19_crops/2019_NP20_001578_box2_chital.jpg,chital,NP20
34587,nepal19_crops/2019_NP20_002046_box0_chital.jpg,chital,NP20
34588,nepal19_crops/2019_NP20_001878_box0_chital.jpg,chital,NP20
34589,nepal19_crops/2019_NP20_002210_box0_chital.jpg,chital,NP20
34590,nepal19_crops/2019_NP20_040245_box0_sambar.jpg,sambar,NP20
34591,nepal19_crops/2019_NP20_040243_box0_chital.jpg,chital,NP20
34592,nepal19_crops/2019_NP20_040240_box0_chital.jpg,chital,NP20
34593,nepal19_crops/2019_NP20_001539_box0_chital.jpg,chital,NP20
34594,nepal19_crops/2019_NP20_001641_box1_chital.jpg,chital,NP20
34595,nepal19_crops/2019_NP20_002133_box0_chital.jpg,chital,NP20
34596,nepal19_crops/2019_NP20_001633_box1_chital.jpg,chital,NP20
34597,nepal19_crops/2019_NP20_040049_box1_chital.jpg,chital,NP20
34598,nepal19_crops/2019_NP20_001096_box0_chital.jpg,chital,NP20
34599,nepal19_crops/2019_NP20_001641_box0_chital.jpg,chital,NP20
34600,nepal19_crops/2019_NP20_001436_box0_chital.jpg,chital,NP20
34602,nepal19_crops/2019_NP20_000276_box1_chital.jpg,chital,NP20
34603,nepal19_crops/2019_NP20_040124_box0_chital.jpg,chital,NP20
34604,nepal19_crops/2019_NP20_002350_box0_chital.jpg,chital,NP20
34605,nepal19_crops/2019_NP20_040127_box0_chital.jpg,chital,NP20
34606,nepal19_crops/2019_NP20_001385_box0_chital.jpg,chital,NP20
34607,nepal19_crops/2019_NP20_040256_box2_chital.jpg,chital,NP20
34608,nepal19_crops/2019_NP20_001826_box0_chital.jpg,chital,NP20
34609,nepal19_crops/2019_NP20_001633_box2_chital.jpg,chital,NP20
34610,nepal19_crops/2019_NP20_002190_box0_chital.jpg,chital,NP20
34611,nepal19_crops/2019_NP20_000059_box0_chital.jpg,chital,NP20
34612,nepal19_crops/2019_NP20_002085_box0_chital.jpg,chital,NP20
34613,nepal19_crops/2019_NP20_000441_box1_chital.jpg,chital,NP20
34614,nepal19_crops/2019_NP20_001371_box0_chital.jpg,chital,NP20
34615,nepal19_crops/2019_NP20_002276_box0_chital.jpg,chital,NP20
34616,nepal19_crops/2019_NP20_001874_box1_chital.jpg,chital,NP20
34617,nepal19_crops/2019_NP20_001947_box0_chital.jpg,chital,NP20
34618,nepal19_crops/2019_NP20_001364_box1_chital.jpg,chital,NP20
34619,nepal19_crops/2019_NP20_040211_box0_chital.jpg,chital,NP20
34620,nepal19_crops/2019_NP20_001929_box0_chital.jpg,chital,NP20
34621,nepal19_crops/2019_NP20_001096_box1_chital.jpg,chital,NP20
34623,nepal19_crops/2019_NP20_002255_box0_chital.jpg,chital,NP20
34624,nepal19_crops/2019_NP20_001096_box2_chital.jpg,chital,NP20
34625,nepal19_crops/2019_NP20_040159_box0_chital.jpg,chital,NP20
34626,nepal19_crops/2019_NP20_001343_box0_chital.jpg,chital,NP20
34627,nepal19_crops/2019_NP20_001342_box0_chital.jpg,chital,NP20
34628,nepal19_crops/2019_NP20_001364_box0_chital.jpg,chital,NP20
34629,nepal19_crops/2019_NP20_002369_box0_chital.jpg,chital,NP20
34630,nepal19_crops/2019_NP20_002128_box0_chital.jpg,chital,NP20
34631,nepal19_crops/2019_NP20_002375_box0_chital.jpg,chital,NP20
34632,nepal19_crops/2019_NP20_040049_box4_chital.jpg,chital,NP20
34633,nepal19_crops/2019_NP20_001379_box0_chital.jpg,chital,NP20
34634,nepal19_crops/2019_NP20_000811_box1_chital.jpg,chital,NP20
34635,nepal19_crops/2019_NP20_040222_box0_chital.jpg,chital,NP20
34637,nepal19_crops/2019_NP20_002171_box0_chital.jpg,chital,NP20
34638,nepal19_crops/2019_NP20_002284_box0_chital.jpg,chital,NP20
34639,nepal19_crops/2019_NP20_040049_box2_chital.jpg,chital,NP20
34640,nepal19_crops/2019_NP20_001330_box0_chital.jpg,chital,NP20
34641,nepal19_crops/2019_NP20_001301_box0_chital.jpg,chital,NP20
34642,nepal19_crops/2019_NP20_001981_box0_chital.jpg,chital,NP20
34643,nepal19_crops/2019_NP20_001967_box0_chital.jpg,chital,NP20
34644,nepal19_crops/2019_NP20_000811_box0_chital.jpg,chital,NP20
34645,nepal19_crops/2019_NP20_040105_box1_chital.jpg,chital,NP20
34646,nepal19_crops/2019_NP20_040049_box5_chital.jpg,chital,NP20
34647,nepal19_crops/2019_NP20_040239_box0_chital.jpg,chital,NP20
34648,nepal19_crops/2019_NP20_001534_box0_chital.jpg,chital,NP20
34649,nepal19_crops/2019_NP20_001339_box0_chital.jpg,chital,NP20
34650,nepal19_crops/2019_NP20_040126_box0_chital.jpg,chital,NP20
34651,nepal19_crops/2019_NP20_000441_box0_chital.jpg,chital,NP20
34652,nepal19_crops/2019_NP20_000654_box0_chital.jpg,chital,NP20
34653,nepal19_crops/2019_NP20_002168_box0_chital.jpg,chital,NP20
34654,nepal19_crops/2019_NP20_002117_box0_chital.jpg,chital,NP20
34655,nepal19_crops/2019_NP20_040244_box0_sambar.jpg,sambar,NP20
34656,nepal19_crops/2019_NP20_040037_box1_chital.jpg,chital,NP20
34657,nepal19_crops/2019_NP20_001304_box0_chital.jpg,chital,NP20
34658,nepal19_crops/2019_NP20_040075_box0_chital.jpg,chital,NP20
34659,nepal19_crops/2019_NP20_040120_box0_chital.jpg,chital,NP20
34660,nepal19_crops/2019_NP20_002267_box0_chital.jpg,chital,NP20
34661,nepal19_crops/2019_NP20_001315_box0_chital.jpg,chital,NP20
34662,nepal19_crops/2019_NP20_001924_box0_chital.jpg,chital,NP20
34663,nepal19_crops/2019_NP20_040049_box0_chital.jpg,chital,NP20
34664,nepal19_crops/2019_NP20_040049_box3_chital.jpg,chital,NP20
34665,nepal19_crops/2019_NP20_040152_box0_chital.jpg,chital,NP20
34666,nepal19_crops/2019_NP20_001343_box1_chital.jpg,chital,NP20
34667,nepal19_crops/2019_NP20_001379_box2_chital.jpg,chital,NP20
34668,nepal19_crops/2019_NP20_040103_box0_grey_langur.jpg,grey_langur,NP20
34669,nepal19_crops/2019_NP20_001352_box0_chital.jpg,chital,NP20
34670,nepal19_crops/2019_NP20_040037_box0_chital.jpg,chital,NP20
34671,nepal19_crops/2019_NP20_001371_box1_chital.jpg,chital,NP20
34672,nepal19_crops/2019_NP20_001831_box0_chital.jpg,chital,NP20
34673,nepal19_crops/2019_NP20_001379_box3_chital.jpg,chital,NP20
34674,nepal19_crops/2019_NP20_001379_box1_chital.jpg,chital,NP20
34675,nepal19_crops/2019_NP20_001355_box0_chital.jpg,chital,NP20
34676,nepal19_crops/2019_NP20_040185_box0_chital.jpg,chital,NP20
34677,nepal19_crops/2019_NP20_002151_box0_barking_deer.jpg,barking_deer,NP20
34678,nepal19_crops/2019_NP20_001309_box0_chital.jpg,chital,NP20
34679,nepal19_crops/2019_NP20_001951_box0_chital.jpg,chital,NP20
34680,nepal19_crops/2019_NP21_000569_box0_chital.jpg,chital,NP21
34681,nepal19_crops/2019_NP21_000562_box0_chital.jpg,chital,NP21
34682,nepal19_crops/2019_NP21_040319_box0_barking_deer.jpg,barking_deer,NP21
34683,nepal19_crops/2019_NP21_000742_box0_chital.jpg,chital,NP21
34684,nepal19_crops/2019_NP21_000757_box0_chital.jpg,chital,NP21
34685,nepal19_crops/2019_NP21_000567_box0_chital.jpg,chital,NP21
34686,nepal19_crops/2019_NP21_040311_box0_chital.jpg,chital,NP21
34687,nepal19_crops/2019_NP21_000603_box0_chital.jpg,chital,NP21
34688,nepal19_crops/2019_NP21_000800_box0_chital.jpg,chital,NP21
34689,nepal19_crops/2019_NP21_040049_box0_chital.jpg,chital,NP21
34690,nepal19_crops/2019_NP21_040119_box0_chital.jpg,chital,NP21
34691,nepal19_crops/2019_NP21_000564_box0_chital.jpg,chital,NP21
34692,nepal19_crops/2019_NP21_040113_box3_chital.jpg,chital,NP21
34693,nepal19_crops/2019_NP21_040245_box0_chital.jpg,chital,NP21
34694,nepal19_crops/2019_NP21_040119_box1_chital.jpg,chital,NP21
34695,nepal19_crops/2019_NP21_000668_box0_chital.jpg,chital,NP21
34696,nepal19_crops/2019_NP21_000736_box0_chital.jpg,chital,NP21
34697,nepal19_crops/2019_NP21_000587_box0_chital.jpg,chital,NP21
34698,nepal19_crops/2019_NP21_040119_box2_chital.jpg,chital,NP21
34699,nepal19_crops/2019_NP21_040066_box0_chital.jpg,chital,NP21
34700,nepal19_crops/2019_NP21_000617_box0_chital.jpg,chital,NP21
34701,nepal19_crops/2019_NP21_000594_box1_chital.jpg,chital,NP21
34702,nepal19_crops/2019_NP21_000668_box1_chital.jpg,chital,NP21
34703,nepal19_crops/2019_NP21_000693_box1_chital.jpg,chital,NP21
34704,nepal19_crops/2019_NP21_000570_box0_chital.jpg,chital,NP21
34705,nepal19_crops/2019_NP21_040240_box0_chital.jpg,chital,NP21
34706,nepal19_crops/2019_NP21_000647_box0_chital.jpg,chital,NP21
34707,nepal19_crops/2019_NP21_040276_box0_chital.jpg,chital,NP21
34708,nepal19_crops/2019_NP21_000775_box0_chital.jpg,chital,NP21
34709,nepal19_crops/2019_NP21_040113_box1_chital.jpg,chital,NP21
34710,nepal19_crops/2019_NP21_000736_box1_chital.jpg,chital,NP21
34711,nepal19_crops/2019_NP21_000739_box0_chital.jpg,chital,NP21
34712,nepal19_crops/2019_NP21_040113_box2_chital.jpg,chital,NP21
34713,nepal19_crops/2019_NP21_040113_box0_chital.jpg,chital,NP21
34714,nepal19_crops/2019_NP21_000594_box0_chital.jpg,chital,NP21
34715,nepal19_crops/2019_NP21_000767_box0_chital.jpg,chital,NP21
34716,nepal19_crops/2019_NP21_000680_box2_chital.jpg,chital,NP21
34717,nepal19_crops/2019_NP21_000680_box0_chital.jpg,chital,NP21
34718,nepal19_crops/2019_NP21_000647_box1_chital.jpg,chital,NP21
